ID,Name,Address
192911,Прайм стар,"город Москва, Нижний Сусальный переулок, дом 5, строение 2"
365445,Кулинария и Пекарня 24,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Москворечье-Сабурово, улица Борисовские Пруды, дом 5А"
258883,Ашан кафе,"город Москва, поселение Сосенское, Калужское шоссе, 21-й километр, владение 3Б"
194335,9BAR Кофейня,"город Москва, Ленинградский проспект, дом 80, корпус 1"
309816,УхуЕли и Poke & Ceviche,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, улица Маросейка, дом 4/2, строение 1"
353953,Кафе,"город Москва, Ленинградский проспект, дом 37Б"
153605,Ресторан «Sun and Moon»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Большая Никитская улица, дом 15, строение 1"
324951,Мята Signature Остоженка,"город Москва, улица Остоженка, дом 14/2"
250262,DOS OBEDOS,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Электродная улица, дом 8, строение 4"
288817,Hello Papaya,"город Москва, Ленинградский проспект, дом 36, строение 10"
22028,Гамбринус,"город Москва, улица Сергия Радонежского, дом 8"
233586,"Пекарня, Донер на углях","Российская Федерация, город Москва, внутригородская территория муниципальный округ Печатники, Шоссейная улица, дом 2, корпус 3"
21466,ГБОУ «Школа №1208 имени Героя Советского Союза М.С. Шумилова»,"город Москва, Зеленодольская улица, дом 33, корпус 3"
26521,Якиманка (закрытое),"город Москва, улица Большая Якиманка, дом 24"
28127,КОЛЛЕДЖ №57,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нагатино-Садовники, 2-й Нагатинский проезд, дом 4"
373545,Вьетнамская кухня,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Проспект Вернадского, Ленинский проспект, дом 108, строение 1"
318482,One and Double,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, Зубовский бульвар, дом 17, строение 1"
339316,DONER BURGER,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Кузьминки, Волжский бульвар, дом 27, корпус 1"
373681,Боливуд,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Даниловский, улица Серпуховский Вал, дом 14"
85339,Вкусно - и точка,"город Москва, проспект Андропова, дом 8"
308584,ОШ Самса,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Южнопортовый, Шарикоподшипниковская улица, дом 11, строение 7"
22652,ТД ГУМ КАФЕ «Фестивальное» КАРТОФЕЛЬ,"город Москва, Красная площадь, дом 3"
247101,Суши Wok,"город Москва, 1-я Останкинская улица, дом 23"
309633,Dim Sum & Co,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошевский, Ходынский бульвар, дом 4"
314790,Чайхана Я-Ташкент,"город Москва, город Московский, 1-й микрорайон, владение 41Б, строение 9"
310661,СУШИ,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Выхино-Жулебино, Ферганская улица, дом 14/13"
26346,PINOCCHIO,"город Москва, Кутузовский проспект, дом 4/2"
28517,Царицынский мясокомбинат,"город Москва, Кавказский бульвар, дом 58, строение 1"
287909,Кальянная Дыня Lounge,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, улица Измайловский Вал, дом 5, строение 2"
29220,Столовая,"город Москва, Большая Новодмитровская улица, дом 63"
252255,Пицца Гирос,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ломоносовский, Ленинский проспект, дом 78"
294730,Дымок,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Тишинская площадь, дом 1, строение 1"
192795,Марков двор,"город Москва, улица Академика Волгина, дом 2А"
350058,Loft кафе,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Якиманка, Берсеневская набережная, дом 6, строение 3"
168403,Lambic,"город Москва, Гоголевский бульвар, дом 33/1"
364562,Dopamine Salad Shop,"город Москва, Усачёва улица, дом 26"
168382,Корчма«Тарас Бульба»,"город Москва, улица Намёткина, дом 13Г"
295088,Бодрый день,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Красносельский, Сретенский бульвар, дом 5"
272550,Кафе «Такси 18»,"город Москва, 1-й Нагатинский проезд, дом 15"
27457,Столовая ГБОУ Школа №1506,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Медведково, улица Грекова, дом 11А"
341901,Бургер Кинг,"город Москва, улица Миклухо-Маклая, дом 32А"
346673,FRESH BAR,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Бутырский, Складочная улица, дом 1, строение 1"
29162,СТОЛОВАЯ ШК.498,"город Москва, Большой Факельный переулок, дом 23"
305770,Индивидуальное питание с собой,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Даниловский, Большая Тульская улица, дом 2"
351799,Чуррос и Cofee шаурма,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Никольская улица, дом 8/1, строение 1"
150839,ГБОУ инженерная школа №1581,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, Большой Полуярославский переулок, дом 7"
305265,Kabuki,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, улица Земляной Вал, дом 33"
288355,Русский лес,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Старое Крюково, город Зеленоград, корпус 931"
362572,Алазани,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Красносельский, Луков переулок, дом 8"
21623,"FISH Кафе Sea-Тория, Паста and Пицца","город Москва, Ленинградский проспект, дом 48"
20903,СТОЛОВАЯ ПРИ МГПУ,"город Москва, улица Фабрициуса, дом 21"
319460,СТОЛОВАЯ ФИНАНСОВОЙ АКАДЕМИИ ПРИ ПРАВИТЕЛЬСТВЕ РФ,"город Москва, улица Кибальчича, дом 1"
362937,Кофе с собой,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Марфино, улица Комдива Орлова, дом 3"
371094,Stardogs est. 1993,"город Москва, улица Генерала Кузнецова, дом 22"
284261,Успех,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Ольховская улица, дом 14, строение 2"
318150,Милти,"город Москва, Ладожская улица, дом 4/6, строение 4"
338027,COFFEE LIKE,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Донской, Варшавское шоссе, дом 1, строение 6"
24473,Крепери де Пари,"город Москва, Русаковская улица, дом 29"
214899,Чайхона VIZIR,"город Москва, 2-я улица Марьиной Рощи, дом 22"
346484,IMNA Lounge,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Южное Бутово, улица Поляны, дом 57"
28294,СТОЛОВАЯ НА ТЕРРИТОРИИ «АВТОБАЗА ИЛЬИНСКОЕ»,"город Москва, Дмитровское шоссе, дом 163, строение 8"
240411,Coffee Way,"город Москва, улица Маршала Катукова, дом 18"
357629,Крошка Картошка,"город Москва, Семёновская площадь, дом 1"
362227,Хинкали-Gали,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Бутово, Старокачаловская улица, дом 1А"
29558,Столовая «ООО ВИТО-1»,"город Москва, улица Дмитриевского, дом 5"
311458,Кафе,"город Москва, Шарикоподшипниковская улица, дом 13, строение 3"
138015,Столовая при школе № 2107,"город Москва, улица Гиляровского, дом 21"
286311,NOSTROMO,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, улица Балчуг, дом 5"
306481,Mercury Lounge,"город Москва, улица Свободы, дом 71А, корпус 2"
248534,Кофейня «Масса Кофе»,"город Москва, Холодильный переулок, дом 2"
344578,"Шаурма, тандыр","Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, Бойцовая улица, дом 8"
169901,Папа Джонс,"город Москва, улица Зои и Александра Космодемьянских, дом 11-15, строение 1А"
304267,Разливное пиво,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Зябликово, улица Мусы Джалиля, дом 4, корпус 1"
26003,Мадам Галифе,"город Москва, проспект Мира, дом 26, строение 1"
359399,Донер пекарня,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Орехово-Борисово Северное, Ореховый бульвар, дом 7, корпус 1, строение 2"
272635,Выпечка,"город Москва, Ангарская улица, дом 1"
348891,Вьетнамская кухня футкорт,"город Москва, Ярославское шоссе, дом 146, корпус 1"
220966,Пиццерия Томатино,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гагаринский, улица Вавилова, дом 64/1, строение 1"
52547,Аршин,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Лосиноостровский, Осташковский проезд, дом 8, строение 2"
330057,МИЛТИ,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, улица Сретенка, дом 21/28, строение 1"
268999,Sushi Master,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Первомайская улица, дом 52"
27141,Il Pittore,"город Москва, Нахимовский проспект, дом 45, строение 1"
309075,Припек (ДЕПО МОСКВА),"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Лесная улица, дом 20, строение 3"
303236,Санторини,"город Москва, Садовая-Черногрязская улица, дом 3А, строение 1"
194570,Шаурма,"город Москва, Святоозерская улица, дом 16"
278535,Тандыр,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Алексеевский, Новоалексеевская улица, дом 13"
248196,Столовая,"город Москва, 2-я Фрезерная улица, дом 14, строение 1Г"
274944,Аэроплан Кафе,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Пятницкая улица, дом 65/10"
358593,Аленка,"город Москва, Ордынский тупик, дом 4А"
272546,Чайхана файзи,"город Москва, поселение Сосенское, бульвар Веласкеса, дом 3, корпус 2"
303518,Скандинавский лес,"город Москва, поселение Сосенское, Скандинавский бульвар, дом 2, корпус 7"
294435,Кафе Интер,"город Москва, улица Пресненский Вал, дом 19, строение 1"
218415,Ткемали,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Новая площадь, дом 8, строение 2"
290208,Кофейня Carliner,"город Москва, улица Ленинская Слобода, дом 19"
260478,BUNO cup,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Красносельский, Орликов переулок, дом 6"
344935,Кофе,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, 2-я Владимирская улица, дом 44/10"
29428,Комбинат дошкольного питания,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нагорный, Артековская улица, дом 11"
27250,Гурман,"город Москва, Щербаковская улица, дом 53, корпус 15"
344228,Пекарня Хлебница,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Алексеевский, проспект Мира, дом 146"
284597,БирХаус,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, Абельмановская улица, дом 4А"
323556,Шаурма,"город Москва, Зелёный проспект, дом 24А"
137896,Долма,"город Москва, улица Сретенка, дом 12"
299146,Кофе с собой,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Южное Тушино, Сходненская улица, дом 37"
351021,Кофе,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, улица Земляной Вал, дом 72"
28824,столовая при школе № 422,"город Москва, улица Плющева, дом 14А"
29550,ПРИ ШКОЛЕ 1404,"город Москва, Косинская улица, дом 28А"
316344,КАФЕ БИСТРО ХАЛЯЛЬ ГОРЯЧАЯ ВЫПЕЧКА,"город Москва, Карельский бульвар, дом 4А"
373185,Кофе с собой,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Савеловский, 2-я Квесисская улица, дом 23"
360408,Кофейня,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Отрадное, Отрадная улица, дом 2Б, строение 6"
23505,Home,"город Москва, 2-й Южнопортовый проезд, дом 27А, строение 2"
344088,КайФ HOUSE,"Российская Федерация, город Москва, внутригородская территория поселение Сосенское, посёлок Коммунарка, улица Александры Монаховой, дом 84, корпус 3"
326750,Пицца ДоРеМи,"город Москва, улица Куусинена, дом 1"
290026,Буханка,"город Москва, поселение Сосенское, посёлок Коммунарка, дом 30"
329647,Шаурма,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Царицыно, Пролетарский проспект, дом 20, корпус 1"
358942,Openside,"город Москва, улица Сергея Макеева, дом 9, корпус 3"
323767,Встреча,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Печатники, улица Гурьянова, дом 55А"
306372,Пекарня. Ирис любимое кафе,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тропарево-Никулино, улица 26-ти Бакинских Комиссаров, дом 7, корпус 4"
180362,Золотая лошадь,"город Москва, Беговая улица, дом 22"
374015,Столовая в гостинице «Владыкино»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Отрадное, Алтуфьевское шоссе, дом 6"
316282,Футбол и Борода,"город Москва, Ленинградский проспект, дом 75, корпус 1"
273510,Бон Лаваш «Донер кебаб»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Даниловский, Автозаводская улица, дом 13/1"
107884,Восточные вечера,"город Москва, 2-й квартал Капотня, дом 37"
340038,Фитнес бар,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Западное Дегунино, улица Ивана Сусанина, дом 1/1, строение 1"
349688,Kortiger,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Люсиновская улица, дом 13, строение 1"
303414,Сияй кофе,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, 2-я Владимирская улица, дом 32, корпус 1"
193309,МСК Московская сеть кальянных на Шаболовке,"город Москва, улица Шаболовка, дом 34, строение 3"
28253,Столовая,"город Москва, улица Клары Цеткин, дом 28"
142991,Милленниум,"город Москва, Трубная улица, дом 12"
273298,Фабрика Пиццы,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нагатинский Затон, Якорная улица, дом 1"
173143,Пицца «Паоло»,"город Москва, Кустанайская улица, дом 6"
298857,GRAO de Cafe,"город Москва, Рублёвское шоссе, дом 101"
69176,Хинкальный дом Колхида,"город Москва, Беговая улица, дом 7"
284481,Spot,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Садовая-Черногрязская улица, дом 8, строение 6"
27580,СТОЛОВАЯ ПРИ КОЛЛЕДЖЕ МЕТРОСТРОЯ №53,"город Москва, Хибинский проезд, дом 6, строение 1"
23107,Теремок,"город Москва, Алтуфьевское шоссе, дом 8"
290221,Йорик Убил Хамлета,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, улица Покровка, дом 16"
364900,ШауRoom,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Матушкино, город Зеленоград, корпус 124, строение 1"
292983,Пекарня БУLКИ,"город Москва, поселение Сосенское, улица Сервантеса, дом 1, корпус 4"
277840,Кафе-пекарня,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Обручевский, улица Новаторов, дом 40, корпус 16"
326154,Чайхона,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Марьина Роща, улица Сущёвский Вал, дом 5, строение 20"
188537,Шаурма,"город Москва, проезд Шокальского, дом 2"
255418,Милти,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Красносельский, улица Маши Порываевой, дом 34"
276671,Schwarz Kaiser,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Красносельский, Протопоповский переулок, дом 40"
357498,Крошка Картошка,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошевский, Ходынский бульвар, дом 4"
20120,КАФЕ ЭКИПАЖ,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Внуково, 1-я Рейсовая улица, дом 13"
319639,Флер,"город Москва, Чистопрудный бульвар, дом 23, строение 2"
368487,Burgers Hub,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Арбат, Староваганьковский переулок, дом 19, строение 3"
346137,Кафе,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Люблино, Люблинская улица, дом 62"
362512,Мосбуфет,"город Москва, улица Земляной Вал, дом 50А, строение 3"
365937,Алазани,"город Москва, Челобитьевское шоссе, дом 10А"
365565,Кофе с собой,"город Москва, Керамический проезд, дом 51, корпус 2"
261787,ЗАРЯ,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, улица Петровка, дом 30/7"
58937,Ресторан Ла Делициа,"город Москва, Севастопольский проспект, дом 56А"
72909,СТОЛОВАЯ ГБОУ Школа № 293 им. А.Т. Твардовского,"город Москва, проспект Мира, дом 128"
184954,Кафе Исфара,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, улица Плеханова, дом 9"
227362,Спортбар «Тафгай»,"город Москва, Автозаводская улица, дом 23А"
306014,One Special,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Нижний Сусальный переулок, дом 5, строение 11"
229622,Кофе с собой,"город Москва, Нагатинская улица, дом 20"
22241,ВИКТОРИЯ,"город Москва, улица Свободы, дом 71, корпус 3"
358960,Аленка,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Арбат, Поварская улица, дом 29/36, строение 1"
154684,Столовая школы №709,"город Москва, 7-я Северная линия, дом 13"
28793,Столовая «ООО ВИТО-1»,"город Москва, Лухмановская улица, дом 26А"
126484,Кофепорт,"город Москва, Новослободская улица, дом 50/1, строение 2"
167167,Ресторан «Mollusca»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Большой Козихинский переулок, дом 19/6"
318935,Буханка,"город Москва, улица Поляны, дом 5А, корпус 1"
179616,Кафе при АЗС «Газпромнефть»,"город Москва, Шипиловский проезд, владение 29"
152194,ГБОУ Гимназия № 1540,"город Москва, Новослободская улица, дом 57, строение 1"
356086,БИСТРО,"город Москва, Клязьминская улица, дом 4"
153381,Столовая при ГБОУ Школа 57,"город Москва, Малый Знаменский переулок, дом 7/10, строение 2"
286142,Теремок,"город Москва, Авиамоторная улица, дом 41"
166632,HookahPlace,"город Москва, Краснобогатырская улица, дом 90, строение 1"
154340,Пивоварня Шварц Кайзер,"город Москва, Перовская улица, дом 16"
351972,Я люблю гриль,"город Москва, поселение Сосенское, посёлок Коммунарка, улица Липовый Парк, дом 11"
367710,Трапеза,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Даниловский, 2-й Кожевнический переулок, дом 6"
318192,Lakmus bar&Bottle shop,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Якиманка, Конный переулок, дом 12"
171146,Кафе МореПива,"город Москва, Баррикадная улица, дом 2/1, строение 1"
296960,Niqa,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Тверской бульвар, дом 14, строение 5"
245645,Суши стор,"город Москва, Рождественская улица, дом 32"
342601,Вареничная №1,"город Москва, Театральная площадь, дом 5, строение 3"
320050,СушиWok,"город Москва, поселение Внуковское, улица Самуила Маршака, дом 23, корпус 1"
144339,Кафе,"город Москва, улица Академика Варги, дом 15"
242388,Столовая ГБОУ г. Москвы «Школа № 1678»,"город Москва, Дубнинская улица, дом 46, корпус 2"
306549,БЭМБИ,"город Москва, Новослободская улица, дом 4"
234319,Хвост бобра,"город Москва, улица Героев Панфиловцев, дом 7"
317778,Столовая при Геронтологическом центре «Тропарево»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Теплый Стан, улица Островитянова, дом 10, строение 1"
239529,Сушимаркет,"город Москва, проспект Андропова, дом 22"
241032,Кофейня,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, шоссе Энтузиастов, дом 50А, строение 6"
23720,Столовая ГБОУ СОШ № 1564,"город Москва, Уваровский переулок, дом 8"
20344,Кафе Бар Бульвар,"город Москва, Бескудниковский бульвар, дом 40, корпус 3"
28756,ГБОУ Школа №950,"город Москва, Отрадная улица, дом 1А"
75639,Шоколадница,"город Москва, Люсиновская улица, дом 13, строение 1"
343121,Столовая при ГБОУ Лицей 1535,"город Москва, Малый Саввинский переулок, дом 8"
140289,Кафе в отеле Райкин Плаза,"город Москва, Шереметьевская улица, дом 6, корпус 1"
354511,Best Coffee,"город Москва, Варшавское шоссе, дом 135Б"
19721,КОМБИНАТ ПИТАНИЯ МИРЭА,"город Москва, проспект Вернадского, дом 78, строение 8"
344130,Qui Terra Caffe,"город Москва, улица Архитектора Щусева, дом 1"
322619,Шаурма,"город Москва, Дубининская улица, дом 59"
155875,Додо пицца,"город Москва, улица Народного Ополчения, дом 49, корпус 1"
175944,Столовая Школа №937,"город Москва, улица Маршала Захарова, дом 25, корпус 2"
339282,The Green Yard,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошевский, улица Викторенко, дом 11, квартира 53/54"
290845,Шаурма Алладин,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Арбат, улица Арбат, дом 20"
154685,Доставка еды и обедов «Вкусно House»,"город Москва, поселение Внуковское, улица Бориса Пастернака, дом 17"
158173,Дача на Варшавке,"город Москва, Кировоградская улица, дом 13А"
311191,ПИРОГ ХАУС,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ростокино, Малахитовая улица, дом 3"
319924,Шаурма. ДОНЕРЕТТO,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ясенево, Вильнюсская улица, дом 5"
179871,One Price Coffee,"город Москва, Волгоградский проспект, дом 32, корпус 2"
318226,ABC COFFEE ROASTERS,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Аэропорт, Ленинградский проспект, дом 72, корпус 1"
188588,Maneki Neko,"город Москва, Керченская улица, дом 1Б"
59154,La Bottega Siciliana,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, улица Охотный Ряд, дом 2"
236947,Кофе с собой,"город Москва, улица Зои и Александра Космодемьянских, дом 26/21, строение 1"
22719,Роял,"город Москва, Боровское шоссе, дом 42, корпус 1"
375554,Brooklyn кофе и выпечка,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Савеловский, 4-й Вятский переулок, дом 37"
355281,Донер,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Баррикадная улица, дом 12/2, строение 3"
240252,Кофе с собой,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Лефортово, Красноказарменная улица, дом 19"
351745,Bros Burritos,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, Театральный проезд, дом 5, строение 1"
68349,Сомбреро,"город Москва, улица Большая Полянка, дом 51А/9"
150170,Столовая «Вкусно поесть»,"Вспольный переулок, дом 19/20, строение 1"
153451,Столовая при Центре образования «Радуга»,"город Москва, Фрунзенская набережная, дом 50"
354444,КАФЕ,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Можайский, улица Толбухина, дом 10, корпус 1"
338400,Кофейня GOG,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, улица Машкова, дом 21"
26260,Вкусно - и точка,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нагатино-Садовники, Каширское шоссе, дом 12А"
29805,"Рок-н-ролл, Martinez Bar","Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, улица Сретенка, дом 1"
240299,Кино Кафе,"город Москва, Кировоградская улица, дом 13А"
258492,Империя пиццы,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Алексеевский, Новоалексеевская улица, дом 12, строение 1"
199081,Subway,"город Москва, Дмитровское шоссе, дом 165Б"
221135,Coffee Like,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Косино-Ухтомский, улица Дмитриевского, дом 23"
28527,ТРАНСПОРТНЫЙ КОМБИНАТ РОССИЯ,"город Москва, Профсоюзная улица, дом 74"
346138,Бирвария,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Обручевский, Ленинский проспект, дом 99"
176164,Fox&Grapes pub,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Печатники, улица Гурьянова, дом 3"
195103,Кальянная F-lounge,"город Москва, улица Шухова, дом 21"
259735,ПЛОВ&САМСА,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нагорный, Варшавское шоссе, дом 26"
317732,Subway,"город Москва, Шарикоподшипниковская улица, дом 13, строение 3"
289565,TGI Fridays,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, улица Земляной Вал, дом 33"
286904,KAFTKA,"город Москва, Авиамоторная улица, дом 49/1, строение 2"
366569,Продажа готовых блюд,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Кожевническая улица, дом 7, строение 1"
27209,Чайхона Павлин,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Бакунинская улица, дом 73, строение 1"
210618,Кинобар,"город Москва, Театральный проезд, дом 5, строение 1"
359332,Чевапи гриль Сербская точка,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Донской, улица Шаболовка, дом 30/12"
172883,Чайхона,"город Москва, улица Генерала Белова, дом 18Б"
275109,СУШИСЕТ,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Красносельский, Русаковская улица, дом 1"
180823,Эко бистро «Veg Om»,"город Москва, Павловская улица, дом 18, строение 2"
22518,Бар Италия,"город Москва, Трубная улица, дом 26, корпус 1"
124241,Кафе «Bocconcino»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Большой Патриарший переулок, дом 4"
