ID,Name,Address,IsNetObject,TypeObject,is_actual
26346,PINOCCHIO,"город Москва, Кутузовский проспект, дом 4/2",,ресторан,True
26323,У Эдуарда,"город Москва, Профсоюзная улица, дом 27, корпус 1",нет,ресторан,True
26271,Семь красавиц,"город Москва, Тамбовская улица, дом 4",нет,ресторан,True
26269,Ресторан «Шахин Шах» ( Банкетный зал «ПARAДАЙZ»),"город Москва, улица Маршала Захарова, дом 6, корпус 1",нет,ресторан,True
26239,ОРХИДЕЯ,"город Москва, Белореченская улица, дом 13, корпус 3",нет,ресторан,True
26220,Соколиная охота,"город Москва, проезд Сокольнического Круга, дом 11",нет,ресторан,True
26215,Кавказский дворик,"город Москва, Мироновская улица, дом 33",,ресторан,True
26208,Ресторан «ЯвМясо»,"город Москва, Сиреневый бульвар, дом 25А",нет,ресторан,True
26188,АНТИК,"город Москва, Чермянский проезд, дом 5, строение 26",,ресторан,True
26171,В ТЕМНОТЕ,"город Москва, Октябрьская улица, дом 2",,ресторан,True
26149,Ресторан «ТАНУКИ»,"город Москва, проспект Мира, дом 120",да,ресторан,True
26142,KFC,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Савеловский, Бутырская улица, дом 89",да,ресторан,True
26129,Паризьен,"город Москва, Ленинградский проспект, дом 31, строение 9",нет,ресторан,True
26058,УЗБЕКИСТАН,"город Москва, Неглинная улица, дом 29, строение 1",нет,ресторан,True
26006,Ресторан «САНДУНОВСКИЕ БАНИ»,"город Москва, Неглинная улица, дом 14, строение 4",нет,ресторан,True
26000,Савой,"город Москва, улица Рождественка, дом 3/6, строение 1",нет,ресторан,True
25945,НОЕВ КОВЧЕГ,"город Москва, Малый Ивановский переулок, дом 7-9, строение 1",нет,ресторан,True
25882,Корчма Тарас Бульба,"город Москва, Моховая улица, дом 8, строение 1",да,ресторан,True
25850,Бакинская жемчужина,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Останкинский, Звёздный бульвар, дом 24",нет,ресторан,True
25076,МИ ПЬЯЧЕ,"город Москва, улица Чаянова, дом 22, строение 4",да,ресторан,True
24970,ПОЧТМЕЙСТЕР,"город Москва, улица Арбат, дом 47/23",,ресторан,True
24935,ЗОЛОТАЯ ВОБЛА,"город Москва, улица Покровка, дом 2/1, строение 1",да,ресторан,True
24310,Диско 90-х,"город Москва, Настасьинский переулок, дом 4, строение 2",нет,ресторан,True
24211,Ресторан «CORREAS»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Большая Грузинская улица, дом 32-34, строение 3",нет,ресторан,True
24192,Ресторан «Ugolеk»,"город Москва, Большая Никитская улица, дом 12, строение 1",,ресторан,True
24093,Кафе КРАНЦЛЕР гостиницы Балчуг,"город Москва, улица Балчуг, дом 1",,ресторан,True
24087,ресторан «Гроссбир»,"город Москва, Большой Овчинниковский переулок, дом 18, строение 2",нет,ресторан,True
24013,Якитория,"город Москва, Сходненская улица, дом 25",да,ресторан,True
23863,АНДЖЕЛО,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гагаринский, проспект 60-летия Октября, дом 5, корпус 3",нет,ресторан,True
23228,Три перца,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Новогиреевская улица, дом 31/45",нет,ресторан,True
22983,Ресторан «Тануки»,"город Москва, улица Коштоянца, дом 1А",,ресторан,True
22981,РЕСТОРАН Кафедра вкуса,"город Москва, Ломоносовский проспект, дом 29, корпус 3",нет,ресторан,True
22921,Ресторан «Пивной дворик»,"город Москва, Ленинский проспект, дом 146",нет,ресторан,True
22867,Ян Примус,"город Москва, проспект Вернадского, дом 121, корпус 1",да,ресторан,True
22799,Ресторан «Эрмитаж»,"город Москва, Вишнёвая улица, дом 13",нет,ресторан,True
22742,Ресторан «Салют»,"город Москва, Ленинский проспект, дом 158",,ресторан,True
22720,Тануки,"город Москва, Боровское шоссе, дом 31",,ресторан,True
22447,Щербет,"город Москва, Мясницкая улица, дом 17, строение 1",нет,ресторан,True
21705,Осьминожка,"город Москва, улица Академика Пилюгина, дом 10",нет,ресторан,True
20045,Белучи,"город Москва, Кутузовский проспект, дом 48",нет,ресторан,True
20044,Гранд Фэмили,"город Москва, улица Герасима Курина, дом 10",,ресторан,True
19997,СОВЕТЪ В ФИЛЯХ,"город Москва, Филёвский бульвар, дом 10",,ресторан,True
19988,ТИМУР,"город Москва, Ленинский проспект, дом 146",нет,ресторан,True
374015,Столовая в гостинице «Владыкино»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Отрадное, Алтуфьевское шоссе, дом 6",нет,столовая,True
368657,Кафе-Столовая Вкусный дворик,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нагорный, Варшавское шоссе, дом 36, строение 2",нет,столовая,True
367029,ТПК Русский Деликатес,"Российская Федерация, город Москва, внутригородская территория поселение Вороновское, квартал № 138, дом 1, строение 28",нет,столовая,True
366679,Столовая 9-й таксомоторный парк,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Бирюлево Западное, Харьковский проезд, дом 2",нет,столовая,True
366592,Столовая Eat& Enjoy,"город Москва, улица Маршала Тухачевского, дом 18",,столовая,True
365877,Столовая,"город Москва, Прокатная улица, дом 7",нет,столовая,True
365655,Буфет-обед,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Бутырский, Новодмитровская улица, дом 5А, строение 2",нет,столовая,True
361639,Речники-19,"город Москва, улица Речников, дом 19",нет,столовая,True
361230,Столовая ЗВИ,"город Москва, Партийный переулок, дом 1, корпус 58, строение 3",нет,столовая,True
360987,Столовая «Тайм»,"город Москва, Колодезный переулок, дом 3, строение 25",нет,столовая,True
360413,Кулинария,"город Москва, Щёлковский проезд, дом 7А",,столовая,True
359817,Столовая,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гагаринский, Ленинский проспект, дом 54",нет,столовая,True
357379,Столовая,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Покровское-Стрешнево, Волоколамское шоссе, домовладение 89",,столовая,True
357316,Чайхана «Музаффар»,"город Москва, Уральская улица, владение 1Б, строение 1",нет,столовая,True
354956,Кольраби,"город Москва, проспект Мира, дом 102, строение 31",,столовая,True
349566,Столовая,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошево-Мневники, проспект Маршала Жукова, дом 1, строение 1",,столовая,True
349398,Столовка,"город Москва, улица Правды, дом 24, строение 2",нет,столовая,True
348471,ARCUS BAR AND FOOD,"город Москва, Автозаводская улица, дом 21, корпус 1",нет,столовая,True
343830,Компотик,"город Москва, улица Народного Ополчения, дом 40, корпус 4",нет,столовая,True
343373,Столовая на Шаболовке,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Якиманка, улица Шаболовка, дом 20",,столовая,True
343121,Столовая при ГБОУ Лицей 1535,"город Москва, Малый Саввинский переулок, дом 8",нет,столовая,True
343118,Столовая при ГБОУ Школа 1231,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, 1-я Фрунзенская улица, дом 6",нет,столовая,True
343108,Столовая при ГБОУ Школа 171,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, 3-я Фрунзенская улица, дом 14/37",,столовая,True
343104,Столовая при ГБОУ Школа 171,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, Кооперативная улица, дом 2, корпус 13",нет,столовая,True
339604,Столовая,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Донской, улица Орджоникидзе, дом 11, строение 10",нет,столовая,True
337755,Чайхана Plov city,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Чертаново Центральное, 1-й Дорожный проезд, дом 1, строение 2",нет,столовая,True
332365,Столовая,"город Москва, Ильменский проезд, дом 10, строение 2А",,столовая,True
330320,Кухмистерская,"город Москва, Варшавское шоссе, дом 9, строение 1Б",нет,столовая,True
326097,Столовая,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, Гжельский переулок, дом 19, строение 4",,столовая,True
324330,Домашняя еда,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Рязанский, Рязанский проспект, дом 10, строение 2",нет,столовая,True
317495,Cтоловая,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Чертаново Северное, Сумская улица, дом 2/12",нет,столовая,True
314423,ГБОУ ШКОЛА 1542,"город Москва, Производственная улица, дом 3, корпус 2",нет,столовая,True
311556,ОБЕДОВ 0,"город Москва, Каширское шоссе, дом 19, корпус 2",,столовая,True
309450,ЛАНЧ ОФИС КАФЕ,"город Москва, проспект Андропова, дом 22",,столовая,True
303166,Океан кулинария,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Савелки, город Зеленоград, Савёлкинский проезд, дом 4, помещение 11П",,столовая,True
302669,Столовая АО ПМЗ,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, 2-я Звенигородская улица, дом 13, строение 18В",нет,столовая,True
301920,Радуга,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Очаково-Матвеевское, Рябиновая улица, дом 41А",нет,столовая,True
290464,Piu Lunch,"город Москва, внутригородская территория муниципальный округ Матушкино, город Зеленоград, улица Академика Валиева, дом 6, строение 6",,столовая,True
288300,Кафе-столовая «Булкер»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Дегунино, Дмитровское шоссе, дом 100, корпус 2",,столовая,True
288004,Smart Food,"город Москва, Крылатская улица, дом 17, корпус 1",,столовая,True
286330,Кафе Ланч,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Кусковская улица, дом 20А",,столовая,True
285488,Столовая,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Беговой, Ленинградский проспект, дом 31, строение 3",,столовая,True
284472,Чайхана,"город Москва, Курганская улица, дом 1, строение 1",нет,столовая,True
283209,Кафе-столовая,"город Москва, Автозаводская улица, дом 23, строение 2",нет,столовая,True
282965,Арт Ланч,"город Москва, улица Правды, дом 26",нет,столовая,True
280636,Столовая для сотрудников ТД ЦУМ (кафе Мандарин),"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, улица Петровка, дом 2, строение 1",нет,столовая,True
279379,Столовая,"город Москва, 3-й Крутицкий переулок, дом 11",,столовая,True
275658,Столовая ГАСТРОВКУС,"город Москва, Кантемировская улица, дом 58",,столовая,True
274972,Столовая ГБОУ Школа №1571,"город Москва, улица Свободы, дом 81, корпус 1",нет,столовая,True
274969,Столовая ГБОУ Школа №1571,"город Москва, улица Фомичёвой, дом 5",,столовая,True
274959,Столовая ГБОУ Школа №883,"город Москва, улица Вилиса Лациса, дом 11, корпус 2",нет,столовая,True
274954,Столовая ГБОУ Школа №827,"город Москва, улица Героев Панфиловцев, дом 35, корпус 2",нет,столовая,True
274953,Столовая ГБОУ Школа №827,"город Москва, улица Героев Панфиловцев, дом 45, корпус 3",,столовая,True
273764,Буфет МГУТУ им.К.Г. Разумовского,"город Москва, улица Народного Ополчения, дом 38, строение 2",нет,столовая,True
272229,Столовая,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Капотня, 5-й квартал Капотня, дом 1, строение 1",,столовая,True
269389,SPOON & DAGGER,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Донской, 2-й Рощинский проезд, дом 8",,столовая,True
269368,Трапеза,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, улица Тимура Фрунзе, дом 11, строение 1",,столовая,True
269364,Столовая «Азбука Питания»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Кожевническая улица, дом 7, строение 1",,столовая,True
267841,Дом обеда,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Западное Дегунино, улица Бусиновская Горка, дом 2А, строение 2",,столовая,True
263399,СТОЛОВАЯ ПРИ ГОУ ГИМНАЗИИ № 1562,"город Москва, Братиславская улица, дом 4",,столовая,True
263396,СТОЛОВАЯ ПРИ ГОУ СОШ № 1987,"город Москва, Белореченская улица, дом 36, корпус 1",нет,столовая,True
263391,СТОЛОВАЯ ПРИ ГОУ СОШ № 1145,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Марьино, улица Маршала Голованова, дом 9",,столовая,True
263339,СТОЛОВАЯ ПРИ ГОУ СОШ № 1965,"город Москва, улица Перерва, дом 41, корпус 2",,столовая,True
263300,СТОЛОВАЯ ПРИ ГОУ СОШ № 1716,"город Москва, улица Верхние Поля, дом 40, корпус 2",нет,столовая,True
263291,СТОЛОВАЯ ПРИГОУ СОШ № 1959,"город Москва, Перервинский бульвар, дом 16, корпус 1",нет,столовая,True
263280,СТОЛОВАЯ ГОУ СОШ № 499,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Марьино, Батайский проезд, дом 23",нет,столовая,True
261606,Столовая,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тропарево-Никулино, проспект Вернадского, дом 82, строение 2",,столовая,True
261551,Столовая,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тропарево-Никулино, проспект Вернадского, дом 84, строение 2",нет,столовая,True
257357,ГБОУ Школа №1619,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Строгино, Таллинская улица, дом 12, корпус 4",нет,столовая,True
257349,ГБОУ Школа №705,"город Москва, улица Кулакова, дом 25, корпус 2",нет,столовая,True
257346,ГБОУ Школа №1302,"город Москва, улица Исаковского, дом 28, корпус 1, строение 3",,столовая,True
257343,ГБОУ Школа №69,"город Москва, улица Кулакова, дом 2, корпус 2",,столовая,True
257339,ГБОУ Школа №705,"город Москва, Таллинская улица, дом 3, строение 2",нет,столовая,True
257338,ГБОУ Школа №69,"город Москва, улица Кулакова, дом 3, корпус 1",нет,столовая,True
257331,ГБОУ Школа №86 имени М.Е. Катукова,"город Москва, улица Маршала Катукова, дом 12, корпус 3",нет,столовая,True
256297,Школа № 1285,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Покровское-Стрешнево, 1-й Тушинский проезд, дом 12",нет,столовая,True
256244,Школа № 1285,"город Москва, Тушинская улица, дом 7",,столовая,True
256132,Столовая ГБОУ «Немецкая школа № 1212»,"город Москва, 1-й Волоколамский проезд, дом 9, корпус 1",нет,столовая,True
256129,Столовая ГБОУ «Курчатовская школа»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Щукино, улица Маршала Бирюзова, дом 4, корпус 2",нет,столовая,True
249620,Mercury Cafe,"1-й Красногвардейский проезд, дом 15, помещение 9П/5",нет,столовая,True
248196,Столовая,"город Москва, 2-я Фрезерная улица, дом 14, строение 1Г",,столовая,True
242769,Столовая ГБОУ Школа № 1517,"город Москва, Карамышевская набережная, дом 54, корпус 2",нет,столовая,True
242768,Столовая ГБОУ Школа № 1517,"город Москва, улица Маршала Тухачевского, дом 58, корпус 2",нет,столовая,True
242765,Столовая ГБОУ Школа № 1517,"город Москва, Живописная улица, дом 11, корпус 2",нет,столовая,True
242388,Столовая ГБОУ г. Москвы «Школа № 1678»,"город Москва, Дубнинская улица, дом 46, корпус 2",нет,столовая,True
242379,Столовая ГБОУ г. Москвы «Школа № 1794» здание 7,"город Москва, Дубнинская улица, дом 18А",нет,столовая,True
242351,"Столовая ГБОУ г. Москвы «Школа №1794», здание 8","город Москва, Дубнинская улица, дом 18Б",нет,столовая,True
241001,Столовая,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Лосиноостровский, Тайнинская улица, дом 19",нет,столовая,True
239265,Столовая,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Чертаново Центральное, 1-й Дорожный проезд, дом 9",нет,столовая,True
239020,Школьно-базовая столовая,"город Москва, улица Бусиновская Горка, дом 7, корпус 1",нет,столовая,True
239016,Школьно-базовая столовая,"город Москва, улица Бусиновская Горка, дом 7, корпус 2",нет,столовая,True
237818,Гасымов Рашад Логман Оглы,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Останкинский, Звёздный бульвар, дом 21, строение 1",,столовая,True
230924,Столовая,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Силино, город Зеленоград, проспект Генерала Алексеева, дом 42, строение 1",нет,столовая,True
228809,Столовая,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Кузьминки, Волгоградский проспект, дом 113, корпус 5",нет,столовая,True
226968,Столовая БЦ Авиатор,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Аэропорт, Кочновский проезд, дом 4, корпус 3",нет,столовая,True
223919,СТОЛОВАЯ,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Бабушкинский, улица Искры, дом 31, корпус 1, строение 1",нет,столовая,True
207790,Речники-19,"город Москва, улица Речников, дом 19",,столовая,True
207690,СТОЛОВАЯ,"город Москва, улица Вавилова, дом 5, корпус 3",,столовая,True
205306,Купянчанка,"город Москва, Малая Почтовая улица, дом 2/2, строение 1",нет,столовая,True
203790,Столовая ГБОУ Школа № 138,"город Москва, бульвар Генерала Карбышева, дом 15, корпус 3",нет,столовая,True
203421,Столовая,"город Москва, улица Академика Арцимовича, дом 6",нет,столовая,True
194448,Столовая при РГСУ,"город Москва, Лосиноостровская улица, дом 24, строение 1",нет,столовая,True
194435,Столовая ГБОУ Школа № 138,"город Москва, улица Генерала Глаголева, дом 10, корпус 2",нет,столовая,True
193102,Август,"город Москва, улица Тимура Фрунзе, дом 24",нет,столовая,True
193052,Столовая,"город Москва, 2-й Кожуховский проезд, дом 23",нет,столовая,True
192897,Вкусная Страна,"город Москва, Бауманская улица, дом 6, строение 2",нет,столовая,True
189519,Столовая,"город Москва, Лялин переулок, дом 3, строение 2",нет,столовая,True
188532,Столовая «Сервис-Шеф»,"город Москва, Варшавское шоссе, дом 125, строение 15",нет,столовая,True
188431,Столовая Клюква,"город Москва, Нижегородская улица, дом 29-33, строение 4",нет,столовая,True
187687,Столовая,"город Москва, улица Клары Цеткин, дом 33, корпус 35",нет,столовая,True
183304,Кулинария Домашняя еда,"город Москва, 1-й Дорожный проезд, дом 1, корпус 2",,столовая,True
183018,СВЕЖЪ,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Отрадное, Нововладыкинский проезд, дом 8, строение 5",нет,столовая,True
179107,Столовая,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Косино-Ухтомский, Большая Косинская улица, дом 27, строение 16",нет,столовая,True
175471,СТОЛОВАЯ ШКОЛА 1485 (Созвездие),"город Москва, улица 26-ти Бакинских Комиссаров, дом 3, корпус 4",нет,столовая,True
173427,Столовая,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Красносельский, Комсомольская площадь, дом 6, сооружение 1",нет,столовая,True
172635,Столовая,"город Москва, Верхняя Красносельская улица, дом 2/1, строение 1",нет,столовая,True
170318,Столовая,"город Москва, Ореховый бульвар, владение 26, корпус 2",нет,столовая,True
165798,Столовая,"город Москва, Сиреневый бульвар, дом 11, корпус 2",,столовая,True
163033,Столовая,"город Москва, улица Народного Ополчения, дом 31",,столовая,True
154684,Столовая школы №709,"город Москва, 7-я Северная линия, дом 13",нет,столовая,True
153729,Столовая при ГБОУ ВПО «Первый МГМУ им. И.М. Сеченова»,"город Москва, Трубецкая улица, дом 8, строение 2",,столовая,True
153600,Столовая «Московский психолого-педагогический колледж»,"город Москва, Шелепихинская набережная, дом 2А, строение 1",,столовая,True
153476,Столовая при Медицинском колледже № 5,"город Москва, Смоленский бульвар, дом 24, строение 4",,столовая,True
153475,Столовая при ГБОУ «Первый московский хоспис им. В.В. Миллионщиковой»,"город Москва, улица Доватора, дом 10, строение 1",нет,столовая,True
153436,Столовая при Образовательном комплексе дизайна и технологии,"город Москва, улица Савельева, дом 5",,столовая,True
153380,Столовая при ГБОУ Школа 57,"город Москва, переулок Хользунова, дом 8",нет,столовая,True
152548,Столовая (Университет им. Косыгина),"город Москва, Садовническая улица, дом 33, строение 1",,столовая,True
152120,Столовая Колледжа легкой промышленности,"город Москва, Новорязанская улица, дом 14, строение 1",нет,столовая,True
150897,Школа,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Зоологическая улица, дом 28, строение 1",нет,столовая,True
150894,Школа,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, 2-я Звенигородская улица, дом 8",,столовая,True
150892,Школа,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Средний Кондратьевский переулок, дом 8А",,столовая,True
150840,ГБОУ Школа №2104,"город Москва, Николоямская улица, дом 15",нет,столовая,True
150834,ГБОУ Школа №1468,"город Москва, Волгоградский проспект, дом 11, корпус 2",нет,столовая,True
150832,ГБОУ Школа №1270,"город Москва, Большой Факельный переулок, дом 21",нет,столовая,True
150721,Столовая,"город Москва, Стремянный переулок, дом 33/35",,столовая,True
150702,Столовая,"город Москва, улица Большая Ордынка, дом 15",нет,столовая,True
149863,Школьно-базовая столовая,"город Москва, Полевая улица, дом 20",нет,столовая,True
147423,Ланч-кафе City Life,"город Москва, Вишнёвая улица, дом 9, корпус 1",нет,столовая,True
144427,ГБОУ Школа № 1499,"город Москва, Сельскохозяйственная улица, дом 20, корпус 1",нет,столовая,True
140503,Столовая,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Алтуфьевский, Алтуфьевское шоссе, дом 48, корпус 3",нет,столовая,True
140502,Столовая PRO,"город Москва, Алтуфьевское шоссе, дом 48, корпус 2",нет,столовая,True
138786,Столовая,"город Москва, Коровинское шоссе, дом 35, строение 2",нет,столовая,True
138015,Столовая при школе № 2107,"город Москва, улица Гиляровского, дом 21",нет,столовая,True
137325,Школа №2073,"город Москва, поселение Кленовское, село Кленово, Центральная улица, дом 2",нет,столовая,True
136572,Столовая при МАОУ «Лицей города Троицка»,"город Москва, город Троицк, Школьная улица, дом 10А",,столовая,True
129900,СТОЛОВАЯ АО «РКОФ»,"город Москва, Сельскохозяйственная улица, дом 12Б, строение 3",нет,столовая,True
125541,Столовая,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тропарево-Никулино, улица Мичуринский Проспект, Олимпийская Деревня, дом 1",нет,столовая,True
115487,МАЯЧОК,"город Москва, город Зеленоград, улица Радио, дом 23, строение 3",,столовая,True
84466,Столовая «ГБОУ Школа №853»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Силино, город Зеленоград, корпус 1138",нет,столовая,True
84462,Столовая «ГБОУ Школа №718»,"город Москва, город Зеленоград, корпус 1214",нет,столовая,True
82609,Столовая высшей школы экономики,"город Москва, Кочновский проезд, дом 3",нет,столовая,True
75283,СТОЛОВАЯ при кс Мосфильм,"город Москва, Мосфильмовская улица, дом 1, строение 1",нет,столовая,True
73011,При школе 1360,"город Москва, Бойцовая улица, дом 25",нет,столовая,True
72498,Фрегат,"город Москва, 8-я улица Текстильщиков, дом 11",,столовая,True
72081,Столовая в школе 1194 корп.1548 (ранее УВК 1639),"город Москва, город Зеленоград, корпус 1548",нет,столовая,True
71091,Столовая в префектуре,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Савелки, город Зеленоград, Центральный проспект, дом 1",нет,столовая,True
53083,Специализированный цех Магнолия,"город Москва, Новозаводская улица, дом 25, корпус 6",нет,столовая,True
29839,Специализированный цех ВИТО-1,"город Москва, Магнитогорская улица, дом 19",нет,столовая,True
29834,ПУ 53,"город Москва, улица Лефортовский Вал, дом 26",нет,столовая,True
29632,СТОЛОВАЯ ШКОЛЫ 1465,"город Москва, Кутузовский проспект, дом 24",,столовая,True
29629,Школьная столовая,"город Москва, улица Цюрупы, дом 14Б",,столовая,True
29624,Школьная столовая,"город Москва, Новочерёмушкинская улица, дом 62, корпус 2",нет,столовая,True
29619,Столовая ГБОУ Школа № 1532 здание 4,"город Москва, улица Тёплый Стан, дом 13, корпус 4",нет,столовая,True
29614,Столовая ГБОУ Школа № 109,"город Москва, улица Академика Бакулева, дом 20",,столовая,True
29594,ШКОЛА 567 КШП «ЗАГОРЬЕ»,"город Москва, Черноморский бульвар, дом 8",,столовая,True
29591,СТРОИТЕЛЬНЫЙ КОЛЛЕДЖ,"город Москва, Ореховый бульвар, дом 22",,столовая,True
29561,Столовая ШК.369,"город Москва, улица Гастелло, дом 3",нет,столовая,True
29555,ПРИ ГИМНАЗИИ 1512,"город Москва, Косинская улица, дом 24А",нет,столовая,True
29554,ПРИ ШКОЛЕ 1028,"город Москва, аллея Жемчуговой, дом 7",,столовая,True
29533,СТОЛОВАЯ-РАЗДАТОЧНАЯ ПРИ ШК. 300,"город Москва, Ясный проезд, дом 10А",,столовая,True
29517,СТОЛОВАЯ при ГБОУ Школа № 293 им. А.Т. Твардовского,"город Москва, улица Космонавтов, дом 5",нет,столовая,True
29491,СТОЛ.ШК.ГБОУ Школа №1383,"город Москва, Дубнинская улица, дом 7",нет,столовая,True
29490,СТОЛ.ШК. Школа №1592 им. Героя РФ Е.Н.Чернышева,"город Москва, Бескудниковский проезд, дом 4А",нет,столовая,True
29489,СТОЛ.ШК. ГБОУ Школа №183,"город Москва, Дубнинская улица, дом 41",,столовая,True
29488,СТОЛ.ШК.ГБОУ Школа N656 им. А.С.Макаренко,"город Москва, Бескудниковский бульвар, дом 29",нет,столовая,True
29482,ГБОУ г.Москвы школа № 1557,"город Москва, город Зеленоград, корпус 344А",нет,столовая,True
29479,ГБОУ г. Москвы школа №1557,"город Москва, город Зеленоград, корпус 507",нет,столовая,True
29474,ГБОУ г. Москвы Школа № 854,"город Москва, город Зеленоград, Никольский проезд, дом 3",нет,столовая,True
29472,Столовая в школе 1150 корп.1609,"город Москва, город Зеленоград, корпус 1609",,столовая,True
29469,Столовая в школе 1150 корп.1632 (ранее школа 1913),"город Москва, город Зеленоград, корпус 1632",нет,столовая,True
29467,Столовая в школе 1912 корп. 1816,"город Москва, город Зеленоград, корпус 1816",нет,столовая,True
29460,ГБОУ школа №2114,"город Москва, бульвар Дмитрия Донского, дом 6А",нет,столовая,True
29455,ГБОУ школа № 2114,"город Москва, бульвар Дмитрия Донского, дом 14А",нет,столовая,True
29451,ГОУ ЦО № 2006,"город Москва, улица Грина, дом 18, корпус 3, строение 1",,столовая,True
29448,Буфет ГБОУ «Школа №117»,"город Москва, улица Гарибальди, дом 8, корпус 1",,столовая,True
29447,Буфет ГБОУ «Школа №117»,"город Москва, Ленинский проспект, дом 93А",,столовая,True
29437,Столовая школы 1273,"город Москва, улица Академика Капицы, дом 12",,столовая,True
29432,МФЮА «НАНО ФРЕШ»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нагорный, Варшавское шоссе, дом 81, корпус 2",нет,столовая,True
